month,month_end,symbols,names,sector,mapped_cik,mapping_method,status,resolved,provenance_complete,ratio,financial_period_end,filed,accession,form
2009-01,2009-01-31,LLY,Lilly (Eli) & Co.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,LTD,Limited Brands Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,LLTC,Linear Technology Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,LMT,Lockheed Martin Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,LO,Lorillard Inc.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,LOW,Lowe's Cos.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,LSI,LSI Corporation,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,M,Macy's Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MTW,Manitowoc Co.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MRO,Marathon Oil Corp.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MAR,Marriott Int'l.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MAS,Masco Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MEE,Massey Energy Company,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MA,Mastercard Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MAT,Mattel Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MFE,McAfee,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MKC,McCormick & Co.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MCD,McDonald's Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MHP,McGraw-Hill,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MCK,McKesson Corp. (New),Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MWV,MeadWestvaco Corporation,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MHS,Medco Health Solutions Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MDT,Medtronic Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,WFR,MEMC Electronic Materials,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MRK,Merck & Co.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MDP,Meredith Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MCHP,Microchip Technology,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MU,Micron Technology,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MSFT,Microsoft Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MIL,Millipore Corp.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MOLX,Molex Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TAP,Molson Coors Brewing Company,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MON,Monsanto Co.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MWW,Monster Worldwide,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MOT,Motorola Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MUR,Murphy Oil,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,MYL,Mylan Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NBR,Nabors Industries Ltd.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NOV,National Oilwell Varco Inc.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NSM,National Semiconductor,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NTAP,NetApp,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NYT,New York Times Cl. A,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NWL,Newell Rubbermaid Co.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NEM,Newmont Mining Corp. (Hldg. Co.),Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NWSA,News Corporation,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NKE,NIKE Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NE,Noble Corporation,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NBL,Noble Energy Inc,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,JWN,Nordstrom,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NSC,Norfolk Southern Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NOC,Northrop Grumman Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NOVL,Novell Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NVLS,Novellus Systems,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NUE,Nucor Corp.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,NVDA,Nvidia Corporation,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,OXY,Occidental Petroleum,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,ODP,Office Depot,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,OMC,Omnicom Group,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,ORCL,Oracle Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PCAR,PACCAR Inc.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PTV,Pactiv Corp.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PLL,Pall Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PH,Parker-Hannifin,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PDCO,Patterson Cos. Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PAYX,Paychex Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,BTU,Peabody Energy,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,JCP,Penney (J.C.),Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PBG,Pepsi Bottling Group,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PEP,PepsiCo Inc.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PKI,PerkinElmer,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PFE,Pfizer Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PM,Philip Morris International,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PXD,Pioneer Natural Resources,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PBI,Pitney-Bowes,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,RL,Polo Ralph Lauren Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PPG,PPG Industries,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PX,Praxair Inc.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PCP,Precision Castparts,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PG,Procter & Gamble,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,PHM,Pulte Homes Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,QLGC,QLogic Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,QCOM,QUALCOMM Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,DGX,Quest Diagnostics,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,Q,Qwest Communications Int,Telecommunications Services,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,RSH,RadioShack Corp,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,RRC,Range Resources Corp.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,RTN,Raytheon Co. (New),Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,RAI,Reynolds American Inc.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,RHI,Robert Half International,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,ROK,Rockwell Automation Inc.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,COL,Rockwell Collins,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,ROH,Rohm & Haas,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,RDC,Rowan Cos.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,R,Ryder System,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SWY,Safeway Inc.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,CRM,Salesforce.com,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SNDK,SanDisk Corporation,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SLE,Sara Lee Corp.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SGP,Schering-Plough,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SLB,Schlumberger Ltd.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SEE,Sealed Air Corp.(New),Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SHLD,Sears Holdings Corporation,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SHW,Sherwin-Williams,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SIAL,Sigma-Aldrich,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SII,Smith International,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SJM,Smucker (J.M.) (New),Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SNA,Snap-On Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,LUV,Southwest Airlines,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SWN,Southwestern Energy,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SE,Spectra Energy Corp.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,S,Sprint Nextel Corp.,Telecommunications Services,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,STJ,St Jude Medical,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SWK,Stanley Works,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SPLS,Staples Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SBUX,Starbucks Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,HOT,Starwood Hotels & Resorts,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SYK,Stryker Corp.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,JAVA,Sun Microsystems,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SUN,Sunoco Inc.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SVU,Supervalu Inc.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SYMC,Symantec Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,SYY,Sysco Corp.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TGT,Target Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TLAB,Tellabs Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,THC,Tenet Healthcare Corp.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TDC,Teradata Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TER,Teradyne Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TSO,Tesoro Petroleum Co.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TXN,Texas Instruments,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TXT,Textron Inc.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,HSY,The Hershey Company,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TMO,Thermo Fisher Scientific,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TIF,Tiffany & Co.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TWX,Time Warner Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TIE,Titanium Metals Corp,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TJX,TJX Companies Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TSS,Total System Services,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,RIG,Transocean Inc. (New),Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TEL,Tyco Electronics Ltd.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TYC,Tyco International (New),Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,TSN,Tyson Foods,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,UNP,Union Pacific,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,UIS,Unisys Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,UNH,United Health Group Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,UPS,United Parcel Service,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,X,United States Steel Corp.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,UTX,United Technologies,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,IRM,Iron Mountain Inc.,Business Support Services,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,VFC,V.F. Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,VLO,Valero Energy,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,VAR,Varian Medical Systems,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,VRSN,Verisign Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,VZ,Verizon Communications,Telecommunications Services,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-01,2009-01-31,VIA.B,Viacom Inc. (New),Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
